"covariate_name_short","location_name","location_id","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
"mean_BMI","Quintana Roo",4665,1992,22,"All Ages",2,"Female",27.0778297347224
"mean_BMI","San Luis Potosí",4666,1992,22,"All Ages",1,"Male",25.3409837214285
"mean_BMI","San Luis Potosí",4666,1992,22,"All Ages",2,"Female",26.0552470454361
"mean_BMI","Sinaloa",4667,1992,22,"All Ages",1,"Male",26.2522038274592
"mean_BMI","Sinaloa",4667,1992,22,"All Ages",2,"Female",26.8449932247353
"mean_BMI","Sonora",4668,1992,22,"All Ages",1,"Male",26.3903523870663
"mean_BMI","Sonora",4668,1992,22,"All Ages",2,"Female",27.2197216032465
"mean_BMI","Tabasco",4669,1992,22,"All Ages",1,"Male",26.271758765561
"mean_BMI","Tabasco",4669,1992,22,"All Ages",2,"Female",26.7669296082304
"mean_BMI","Tamaulipas",4670,1992,22,"All Ages",1,"Male",26.9746734303492
"mean_BMI","Tamaulipas",4670,1992,22,"All Ages",2,"Female",27.5312150733339
"mean_BMI","Tlaxcala",4671,1992,22,"All Ages",1,"Male",25.9696945724262
"mean_BMI","Tlaxcala",4671,1992,22,"All Ages",2,"Female",26.3848429375278
"mean_BMI","Veracruz de Ignacio de la Llave",4672,1992,22,"All Ages",1,"Male",25.2623512188731
"mean_BMI","Veracruz de Ignacio de la Llave",4672,1992,22,"All Ages",2,"Female",26.0716950442541
"mean_BMI","Yucatán",4673,1992,22,"All Ages",1,"Male",26.6099348940112
"mean_BMI","Yucatán",4673,1992,22,"All Ages",2,"Female",27.4193268429667
"mean_BMI","Zacatecas",4674,1992,22,"All Ages",1,"Male",25.651575650708
"mean_BMI","Zacatecas",4674,1992,22,"All Ages",2,"Female",26.6990630949408
"mean_BMI","Mexico",130,1993,22,"All Ages",1,"Male",24.5943004998867
"mean_BMI","Mexico",130,1993,22,"All Ages",2,"Female",25.3696140519212
"mean_BMI","Aguascalientes",4643,1993,22,"All Ages",1,"Male",26.2338238720558
"mean_BMI","Aguascalientes",4643,1993,22,"All Ages",2,"Female",27.3831347903263
"mean_BMI","Baja California",4644,1993,22,"All Ages",1,"Male",27.0598729535406
"mean_BMI","Baja California",4644,1993,22,"All Ages",2,"Female",28.0651873976931
"mean_BMI","Baja California Sur",4645,1993,22,"All Ages",1,"Male",27.1675279525145
"mean_BMI","Baja California Sur",4645,1993,22,"All Ages",2,"Female",27.6640021569964
"mean_BMI","Campeche",4646,1993,22,"All Ages",1,"Male",26.7964051390975
"mean_BMI","Campeche",4646,1993,22,"All Ages",2,"Female",27.7189705557797
"mean_BMI","Coahuila",4647,1993,22,"All Ages",1,"Male",26.4703787518293
"mean_BMI","Coahuila",4647,1993,22,"All Ages",2,"Female",27.6989339814361
"mean_BMI","Colima",4648,1993,22,"All Ages",1,"Male",26.7732537693283
"mean_BMI","Colima",4648,1993,22,"All Ages",2,"Female",27.3164067626866
"mean_BMI","Chiapas",4649,1993,22,"All Ages",1,"Male",24.8889179249773
"mean_BMI","Chiapas",4649,1993,22,"All Ages",2,"Female",25.4444446773073
"mean_BMI","Chihuahua",4650,1993,22,"All Ages",1,"Male",26.4855129570682
"mean_BMI","Chihuahua",4650,1993,22,"All Ages",2,"Female",27.3668160625764
"mean_BMI","Mexico City",4651,1993,22,"All Ages",1,"Male",26.2859429963757
"mean_BMI","Mexico City",4651,1993,22,"All Ages",2,"Female",26.8576269225462
"mean_BMI","Durango",4652,1993,22,"All Ages",1,"Male",25.9384589889339
"mean_BMI","Durango",4652,1993,22,"All Ages",2,"Female",27.1250197014291
"mean_BMI","Guanajuato",4653,1993,22,"All Ages",1,"Male",25.7130988316634
"mean_BMI","Guanajuato",4653,1993,22,"All Ages",2,"Female",26.7564503285635
"mean_BMI","Guerrero",4654,1993,22,"All Ages",1,"Male",25.3263081771829
"mean_BMI","Guerrero",4654,1993,22,"All Ages",2,"Female",25.9839007468139
"mean_BMI","Hidalgo",4655,1993,22,"All Ages",1,"Male",25.4046955047702
"mean_BMI","Hidalgo",4655,1993,22,"All Ages",2,"Female",26.3161551267003
"mean_BMI","Jalisco",4656,1993,22,"All Ages",1,"Male",26.2391287845254
"mean_BMI","Jalisco",4656,1993,22,"All Ages",2,"Female",27.0615904348956
"mean_BMI","México",4657,1993,22,"All Ages",1,"Male",26.3620696406794
"mean_BMI","México",4657,1993,22,"All Ages",2,"Female",26.9923862101905
"mean_BMI","Michoacán de Ocampo",4658,1993,22,"All Ages",1,"Male",25.7577468172701
"mean_BMI","Michoacán de Ocampo",4658,1993,22,"All Ages",2,"Female",26.4411860137966
"mean_BMI","Morelos",4659,1993,22,"All Ages",1,"Male",26.1604644736397
"mean_BMI","Morelos",4659,1993,22,"All Ages",2,"Female",26.8342234836387
"mean_BMI","Nayarit",4660,1993,22,"All Ages",1,"Male",26.2066165547773
"mean_BMI","Nayarit",4660,1993,22,"All Ages",2,"Female",27.1102181567376
"mean_BMI","Nuevo León",4661,1993,22,"All Ages",1,"Male",26.934744393782
"mean_BMI","Nuevo León",4661,1993,22,"All Ages",2,"Female",27.496890413339
"mean_BMI","Oaxaca",4662,1993,22,"All Ages",1,"Male",24.6184363667598
"mean_BMI","Oaxaca",4662,1993,22,"All Ages",2,"Female",25.4723321803147
"mean_BMI","Puebla",4663,1993,22,"All Ages",1,"Male",25.6270852102432
